date,spot,cash,options_mv,portfolio,n_positions,cash_pct,avg_delta
2021-06-30,344.3484802246094,51705.553717679206,290632.2637010609,342337.81741874013,27,0.15103664008710468,0.8141504160544393
2021-07-01,344.4845886230469,51705.553717679206,291023.92240663426,342729.4761243135,27,0.15086404094092207,0.8147247931264132
2021-07-02,348.4388122558594,51705.553717679206,304427.5829115344,356133.13662921364,27,0.14518602286512924,0.8261843103564547
2021-07-06,349.9447326660156,51705.553717679206,309249.2834343254,360954.83715200465,27,0.1432466015018523,0.8312288126136764
2021-07-07,350.6830749511719,51705.553717679206,311688.3854211522,363393.93913883145,27,0.14228512957648848,0.8334999695086437
2021-07-08,348.5650939941406,34856.379045707436,321446.6161994487,356302.9952451561,28,0.0978279147547562,0.8243160205623902
2021-07-09,350.7413635253906,34856.379045707436,328281.19843698764,363137.5774826951,28,0.09598670368221111,0.8325576733539481
2021-07-12,352.1112670898437,34856.379045707436,331847.9844205887,366704.3634662961,28,0.09505307958766925,0.8394028508012411
2021-07-13,352.1112670898437,41514.153367749444,325067.9974997394,366582.1508674888,28,0.11324652133091956,0.8324018728213328
2021-07-14,352.7427978515625,41514.153367749444,326566.5264250703,368080.6797928198,28,0.11278547244347724,0.8357997728458363
2021-07-15,350.2652282714844,41514.153367749444,317452.57667385566,358966.7300416051,28,0.11564902787213138,0.8289949708661986
2021-07-16,347.4283142089844,41514.153367749444,307362.48608683376,348876.6394545832,28,0.11899378941694308,0.8203981778167112
2021-07-19,344.5816650390625,41514.153367749444,296358.4452549466,337872.598622696,28,0.1228692517149297,0.8133163285492042
2021-07-20,348.5844116210937,41514.153367749444,310498.16092790995,352012.3142956594,28,0.11793380993166393,0.8259982942210605
2021-07-21,351.2757873535156,41514.153367749444,320325.3678044741,361839.5211722235,28,0.11473084320159184,0.8337733585610975
2021-07-22,353.5978088378906,48162.08879237011,322067.64449912007,370229.7332914902,28,0.13008703640355923,0.833221453802585
2021-07-23,357.7269287109375,51524.13441240783,334345.43924145336,385869.5736538612,28,0.13352733133249534,0.8362469304243082
2021-07-26,358.0085754394531,51524.13441240783,335183.66881479864,386707.80322720646,28,0.13323789688861107,0.8375358739083966
2021-07-27,354.0641174316406,51524.13441240783,321420.1229802706,372944.2573926784,28,0.13815505505466819,0.8255163784314752
2021-07-28,355.4242553710937,51524.13441240783,326013.44397071266,377537.5783831205,28,0.13647418790222196,0.8300308196620535
2021-07-29,356.05584716796875,51524.13441240783,325414.6382169992,376938.772629407,28,0.13669099109383623,0.8375434645034868
2021-07-30,354.2001342773437,35369.06565598065,335290.96967068315,370660.0353266638,29,0.09542184828426346,0.8278399942906615
2021-08-02,354.229248046875,35369.06565598065,334969.3279042863,370338.393560267,29,0.09550472289939571,0.8288539267923194
2021-08-03,356.3763732910156,35369.06565598065,343057.6761420602,378426.74179804086,29,0.09346344153145617,0.8354606804114162
2021-08-04,356.8913269042969,56180.54164572703,317896.1544770488,374076.6961227758,29,0.15018455367048048,0.8206216747210324
2021-08-05,359.15509033203125,71944.15926167116,310674.10786918795,382618.2671308591,29,0.18803116694129393,0.7994967674105617
2021-08-06,357.5811767578125,96432.06584153045,273302.8075547531,369734.87339628354,29,0.2608140935036283,0.7700323840249991
2021-08-09,358.2418518066406,110893.68685495929,260909.1951397374,371802.8819946967,29,0.29825935253654395,0.7521147868787839
2021-08-10,356.4055480957031,110893.68685495929,254375.3715413208,365269.0583962801,29,0.3035945265712893,0.7449370731968284
2021-08-11,355.7934265136719,110893.68685495929,252169.40122705174,363063.08808201103,29,0.30543916607107663,0.7425857943264218
2021-08-12,357.0758972167969,110893.68685495929,256607.90373494892,367501.5905899082,29,0.30175022284108854,0.747857684085098
2021-08-13,358.32928466796875,110893.68685495929,260975.41637160545,371869.1032265647,29,0.2982062394879746,0.7529421247548385
2021-08-16,358.4847106933594,110893.68685495929,261344.0427690017,372237.72962396103,29,0.2979109263507098,0.7539185503729527
2021-08-17,355.3270874023437,110893.68685495929,250164.92420339596,361058.61105835525,29,0.30713486248091826,0.7413931096008988
2021-08-18,351.9072265625,110893.68685495929,238273.86531241133,349167.5521673706,29,0.31759447911644234,0.7272723493822599
2021-08-19,353.6073913574219,110893.68685495929,244062.03489087272,354955.721745832,29,0.31241554949314304,0.7345348161425459
2021-08-20,357.2702331542969,110893.68685495929,256799.72273452822,367693.4095894875,29,0.3015928052090107,0.7495950156454194
2021-08-23,362.6138610839844,117045.54176039413,269528.0949875387,386573.6367479328,29,0.3027768337878515,0.763492697680605
2021-08-24,363.7213439941406,117045.54176039413,273451.46139769576,390497.0031580899,29,0.29973480158312277,0.7678176800908302
2021-08-25,364.13909912109375,117045.54176039413,274900.26891513687,391945.810675531,29,0.2986268473150981,0.769515515028204
2021-08-26,361.8268127441406,117045.54176039413,266527.77544904203,383573.31720943615,29,0.3051451613264478,0.7608533509908387
2021-08-27,365.3438415527344,117045.54176039413,279150.37411694345,396195.91587733757,29,0.29542339299790127,0.774257163179281
2021-08-30,369.44378662109375,120209.54803605432,290839.66629521403,411049.21433126833,29,0.2924456338680077,0.7822032708911237
2021-08-31,369.14263916015625,120209.54803605432,289672.3174199062,409881.8654559605,29,0.2932785228307939,0.7812577932162559
2021-09-01,369.7547302246094,120209.54803605432,291872.7439522345,412082.2919882888,29,0.2917124816406103,0.783581830576129
2021-09-02,369.5798034667969,120209.54803605432,291169.4617194738,411379.0097555281,29,0.2922111852704681,0.7830921913728749
2021-09-03,370.7166442871094,120209.54803605432,295320.5998281816,415530.1478642359,29,0.28929200120355597,0.7872607177571623
2021-09-07,371.2412414550781,120209.54803605432,297044.44853424013,417253.99657029443,29,0.28809681638556267,0.7896505347130574
2021-09-08,369.9490051269531,120209.54803605432,292190.6174459717,412400.165482026,29,0.2914876328809172,0.7852227824446851
2021-09-09,368.6763000488281,120209.54803605432,287434.75594798697,407644.30398404127,29,0.2948883300004613,0.7807855045340507
2021-09-10,365.8782958984375,120209.54803605432,277142.06077340734,397351.60880946164,29,0.30252689399251254,0.7705950490102218
2021-09-13,365.6255798339844,120209.54803605432,276044.21290997445,396253.76094602875,29,0.30336506522755075,0.7700398362921619
2021-09-14,364.5860595703125,120209.54803605432,272218.50423485227,392428.05227090657,29,0.30632251527490073,0.7662235986219993
2021-09-15,367.296630859375,120209.54803605432,282018.13991190516,402227.68794795946,29,0.2988594560690887,0.7765468139199486
2021-09-16,367.54931640625,120209.54803605432,282884.94865868497,403094.49669473927,29,0.29821679289034847,0.7776145046982504
2021-09-17,363.19671630859375,120209.54803605432,267030.8798531513,387240.4278892056,29,0.31042613161879834,0.7612536748014773
2021-09-20,355.6918640136719,106126.57654914133,254106.08911658355,360232.6656657249,30,0.29460564425220853,0.7297331318731526
2021-09-21,356.12957763671875,106126.57654914133,255638.0292817194,361764.60583086073,30,0.293358097609913,0.7317154556433881
2021-09-22,359.4559631347656,106126.57654914133,267881.1134343642,374007.6899835055,30,0.28375506544750917,0.7457177804053187
2021-09-23,362.7726745605469,106126.57654914133,280317.1466520598,386443.7232012011,30,0.2746236261001107,0.7591597824710566
2021-09-24,363.1130676269531,106126.57654914133,281546.4779639448,387673.0545130861,30,0.27375278037426504,0.7606269938036195
2021-09-27,360.21466064453125,106126.57654914133,270380.2742026461,376506.8507517874,30,0.28187156843822053,0.7494392772697438
2021-09-28,350.0214538574219,91880.79870338326,249217.70169406902,341098.50039745227,31,0.26936734871693246,0.7018980039725908
2021-09-29,349.4475402832031,91880.79870338326,246769.38236213944,338650.1810655227,31,0.2713147780234199,0.6996063810878614
2021-09-30,348.1636962890625,91880.79870338326,242064.06932011253,333944.8680234958,31,0.2751376274987963,0.6937731108234889
2021-10-01,350.3229675292969,91880.79870338326,250016.94855873624,341897.7472621195,31,0.2687376545740791,0.7036218215323452
2021-10-04,342.9698181152344,91880.79870338326,228946.49938947972,320827.298092863,31,0.2863870975118473,0.6663029529451259
2021-10-05,347.5995483398437,91880.79870338326,247893.36149162965,339774.1601950129,31,0.2704172637808843,0.6858482945710391
2021-10-06,349.8269348144531,91880.79870338326,256560.88355482093,348441.6822582042,31,0.2636906070132483,0.6951991618590242
2021-10-07,353.0365905761719,91880.79870338326,269526.20353118784,361407.0022345711,31,0.25423082047466267,0.7079873011037023
2021-10-08,351.27618408203125,91880.79870338326,262519.0568812225,354399.8555846058,31,0.25925743832998993,0.7009989765975059
2021-10-11,348.5819091796875,91880.79870338326,252210.24070697336,344091.0394103566,31,0.2670246771343787,0.6898435046371686
2021-10-12,347.3661804199219,91880.79870338326,246904.71093951902,338785.5096429023,31,0.2712064007702999,0.6851347913351539
2021-10-13,350.1478881835937,91880.79870338326,256065.77870379272,347946.57740717597,31,0.2640658212190488,0.698014114201092
2021-10-14,356.596435546875,91880.79870338326,283914.1469952678,375794.945698651,31,0.24449716462408794,0.721919286134307
2021-10-15,358.8432312011719,91880.79870338326,292434.91415996844,384315.7128633517,31,0.23907635214502052,0.730890531421161
2021-10-18,362.4516296386719,91880.79870338326,305870.86945748015,397751.6681608634,31,0.23100041070405705,0.7454234382173028
2021-10-19,365.1944580078125,91880.79870338326,317362.7175693627,409243.51627274597,31,0.2245137553801782,0.7549671245273866
2021-10-20,364.7179260253906,91880.79870338326,313752.85673759325,405633.6554409765,31,0.22651177354476884,0.7550985170643959
2021-10-21,366.94525146484375,91880.79870338326,322890.1859097207,414770.98461310397,31,0.2215217604700318,0.7630229669981797
2021-10-22,363.8620300292969,91880.79870338326,311389.32310255384,403270.1218059371,31,0.22783934076722506,0.7508977377612145
2021-10-25,367.5871887207031,91880.79870338326,326863.66071208625,418744.4594154695,31,0.219419735921141,0.7639060138477071
2021-10-26,368.7446594238281,91880.79870338326,331555.7445543936,423436.5432577768,31,0.21698835437414926,0.7680150806995831
2021-10-27,369.60052490234375,91880.79870338326,334650.4386637051,426531.2373670883,31,0.21541399703934766,0.7714894849473715
2021-10-28,373.70501708984375,91880.79870338326,352762.6835381819,444643.4822415651,31,0.20663925678205808,0.7839002263730654
2021-10-29,375.5433044433594,91880.79870338326,360198.83363371924,452079.6323371025,31,0.20324029691050194,0.7901958726896923
2021-11-01,376.8271789550781,91880.79870338326,365132.0334848922,457012.83218827547,31,0.20104643071713826,0.7950154005148485
2021-11-02,378.40283203125,91880.79870338326,371830.8271545993,463711.62585798255,31,0.198142107249049,0.7999405048233307
2021-11-03,382.4197692871094,109372.94821093082,371811.4501473009,481184.3983582317,31,0.22729944816187692,0.7917215658981525
2021-11-04,387.3218688964844,109372.94821093082,393892.5593213019,503265.5075322327,31,0.21732653355729092,0.8047653306991374
2021-11-05,387.6914978027344,109372.94821093082,395343.62370083656,504716.57191176736,31,0.21670171794963566,0.8060526333218587
2021-11-08,387.1662902832031,109372.94821093082,392896.69130813103,502269.63951906184,31,0.21775743466329894,0.8049290762449421
2021-11-09,384.5013427734375,109372.94821093082,382232.33068530704,491605.27889623784,31,0.22248123221234967,0.7962262996554856
2021-11-10,378.8502502441406,109372.94821093082,360326.8114731627,469699.75968409353,31,0.2328571517355936,0.7767439781043208
2021-11-11,379.9007873535156,109372.94821093082,363253.6801772107,472626.6283881415,31,0.23141512060786595,0.7817593711466996
2021-11-12,383.8982238769531,109372.94821093082,380692.41184079176,490065.36005172256,31,0.22318032884304934,0.7932741469410471
2021-11-15,383.8107604980469,109372.94821093082,379190.4925245788,488563.4407355096,31,0.22386641957137626,0.7945562866786909
2021-11-16,386.5438232421875,119554.00116855871,378708.47930712573,498262.48047568445,31,0.23994180949451005,0.7922139905445318
2021-11-17,386.7480773925781,119554.00116855871,379445.9148092582,498999.9159778169,31,0.23958721703246438,0.7930350897230025
2021-11-18,390.7553405761719,119554.00116855871,397345.4407637406,516899.44193229935,31,0.23129063695955243,0.8038224471823459
2021-11-19,392.9339599609375,119554.00116855871,406172.70226286683,525726.7034314255,31,0.22740713071683077,0.8107995588708594
2021-11-22,388.372314453125,119554.00116855871,387496.1695510071,507050.1707195658,31,0.2357833762266504,0.7966237124764743
2021-11-23,386.6022338867188,119554.00116855871,379074.47127792443,498628.47244648315,31,0.2397656928453684,0.7925336784901685
2021-11-24,387.8471374511719,119554.00116855871,384290.46467020345,503844.4658387622,31,0.23728354536857768,0.7963987537298457
2021-11-26,380.4940490722656,119554.00116855871,358012.789588292,477566.79075685074,31,0.25033985503700706,0.7685302511050883
2021-11-29,388.7517395019531,119554.00116855871,396759.04096049204,516313.04212905077,31,0.23155332407558393,0.7888255442812386
2021-11-30,383.0423889160156,119554.00116855871,375552.93725261604,495106.93842117477,31,0.2414710679470567,0.7693706165962432
2021-12-01,376.5256652832031,119554.00116855871,352568.57658628165,472122.5777548404,31,0.2532266127519105,0.7461015184572065
2021-12-02,379.2392883300781,119554.00116855871,363649.3861232911,483203.3872918498,31,0.24741962559204772,0.7544926646774032
2021-12-03,372.6448669433594,119554.00116855871,340823.1450855268,460377.1462540855,31,0.25968708946854624,0.7309206525110494
2021-12-06,375.63092041015625,119554.00116855871,352137.82503242174,471691.82620098046,31,0.2534578606787615,0.7409359290293713
2021-12-07,386.9425048828125,119554.00116855871,406075.0300842284,525629.0312527871,31,0.22744938741989393,0.7676613750283603
2021-12-08,388.6737976074219,119554.00116855871,413023.98422631994,532577.9853948787,31,0.22448168051842338,0.7725571304084452
2021-12-09,382.9547424316406,119554.00116855871,391695.74481073255,511249.74597929127,31,0.2338465732428968,0.7551293520416706
2021-12-10,387.11761474609375,119554.00116855871,409400.17504527693,528954.1762138356,31,0.2260195807967828,0.7660938925046625
2021-12-13,381.5249633789063,119554.00116855871,387233.7841685935,506787.78533715225,31,0.23590545121173875,0.7502299336788624
2021-12-14,377.5761413574219,100167.59298731235,387510.37744992634,487677.9704372387,32,0.20539700183197704,0.7399900560577628
2021-12-15,386.1839294433594,100167.59298731235,428456.3988731526,528623.9918604649,32,0.18948741360523133,0.761590621415829
2021-12-16,376.2534484863281,100167.59298731235,393626.0747974076,493793.66778471996,32,0.2028531338538399,0.7292039274745061
2021-12-17,374.3761596679688,100167.59298731235,385412.60642743116,485580.1994147435,32,0.20628434418874905,0.7239905560137847
2021-12-20,370.74456787109375,80189.62444241186,391579.47620082437,471769.10064323625,33,0.16997642349419848,0.7125025580832525
2021-12-21,379.0419616699219,80189.62444241186,431098.3673683145,511287.99181072635,33,0.15683846623978068,0.7349417733650009
2021-12-22,383.65814208984375,80189.62444241186,443048.9380564273,523238.56249883916,33,0.15325633504428446,0.7526702080143607
2021-12-23,386.550537109375,80189.62444241186,456101.19540442975,536290.8198468416,33,0.14952637911145503,0.7605650223562213
2021-12-27,392.939208984375,80189.62444241186,486446.8796402747,566636.5040826865,33,0.14151863472373497,0.7765356959755588
2021-12-28,391.1180419921875,80189.62444241186,478240.36741496535,558429.9918573772,33,0.1435983482471913,0.7718129925532928
2021-12-29,391.0595703125,80189.62444241186,472332.62664973905,552522.2510921509,33,0.14513374671138385,0.7758370295690762
2021-12-30,389.8910217285156,80189.62444241186,465773.08276982914,545962.707212241,33,0.14687747603104773,0.7736933361675004
2021-12-31,387.4562683105469,80189.62444241186,455030.6658077239,535220.2902501357,33,0.14982545673844908,0.7668925752820491
2022-01-03,391.1862182617188,80189.62444241186,502098.29363895225,582287.9180813641,33,0.13771473175441504,0.7999832351857918
2022-01-04,386.1123046875,80189.62444241186,479847.95294341084,560037.5773858227,33,0.14318614978788718,0.7857943846404885
2022-01-05,374.2505798339844,80189.62444241186,435689.10168511554,515878.7261275274,33,0.15544278215223134,0.7469669175439516
2022-01-06,373.9875793457031,80189.62444241186,434158.3932931096,514348.0177355215,33,0.15590538249851968,0.7464126968837579
2022-01-07,369.9362182617188,80189.62444241186,417200.82235680474,497390.4467992166,33,0.1612206767509194,0.7343366251756196
2022-01-10,370.1796875,59562.20240900658,436275.22358512937,495837.42599413596,34,0.12012445871665806,0.7362917243862372
2022-01-11,375.7405700683594,59562.20240900658,463564.3952454723,523126.5976544789,34,0.11385810370962433,0.7512716065068447
2022-01-12,377.2305908203125,59562.20240900658,469546.0149844228,529108.2173934294,34,0.11257092679911616,0.7559491381467307
2022-01-13,367.7937622070313,59562.20240900658,432346.8860094522,491909.0884184588,34,0.12108376082358131,0.7258157622472249
2022-01-14,370.0823364257813,59562.20240900658,442854.6545283951,502416.8569374017,34,0.11855136145726038,0.7323516874811811
2022-01-18,360.8695068359375,38030.50439466213,427938.71640605776,465969.2208007199,35,0.08161591516562111,0.7024776333220812
2022-01-19,356.9058532714844,38030.50439466213,410294.9492789891,448325.4536736512,35,0.08482789474261172,0.6901832996824427
2022-01-20,352.2701721191406,38030.50439466213,389945.70846613444,427976.2128607966,35,0.08886125735925403,0.6754083737465889
2022-01-21,342.5021667480469,38030.50439466213,355652.8459622201,393683.3503568822,35,0.09660175966341142,0.6421506881396639
2022-01-24,344.0700988769531,24429.90189525961,376350.14756640897,400780.0494616686,36,0.060955883228404395,0.6493632223830024
2022-01-25,336.09405517578125,24429.90189525961,345629.3679156527,370059.2698109123,36,0.06601618683337525,0.6223222947598088
2022-01-26,335.5682373046875,24429.90189525961,342702.89356168965,367132.7954569493,36,0.06654241243921863,0.6204899643255427
2022-01-27,332.1888732910156,24429.90189525961,328916.1827069236,353346.0846021832,36,0.06913873666596351,0.6087041083253841
2022-01-28,342.6093444824219,24429.90189525961,383506.91173447657,407936.8136297362,36,0.059886485060976644,0.6434769127110185
2022-01-31,353.5654296875,24429.90189525961,440804.5719986926,465234.4738939522,36,0.05251094505268386,0.6756472361205321
2022-02-01,355.97088623046875,24429.90189525961,450195.4148044223,474625.3166996819,36,0.051471973861684193,0.6827578763063692
2022-02-02,358.86328125,24429.90189525961,464091.85794897366,488521.7598442333,36,0.05000780702798,0.6907659182027112
2022-02-03,344.3135986328125,24429.90189525961,413756.5386658155,438186.4405610751,36,0.05575230001179037,0.6475267033432429
2022-02-04,348.6571044921875,24429.90189525961,434222.3896763169,458652.2915715765,36,0.05326453687073123,0.6599098368190497
2022-02-07,345.8522644042969,24429.90189525961,419818.27157835214,444248.17347361177,36,0.05499156407158698,0.6519529385510868
2022-02-08,349.738037109375,24429.90189525961,438011.92781156476,462441.8297068244,36,0.052828053878143995,0.6629645857282704
2022-02-09,357.1492919921875,24429.90189525961,474498.9675865761,498928.86948183575,36,0.04896469895725089,0.6829086502401351
2022-02-10,349.0661315917969,24429.90189525961,441985.27382423694,466415.17571949656,36,0.05237801676923099,0.6605542015319797
2022-02-11,337.9931030273437,24429.90189525961,401275.3676803706,425705.2695756302,36,0.05738689098120132,0.629131552344419
2022-02-14,338.411865234375,24429.90189525961,402230.77337797085,426660.6752732305,36,0.05725838660808117,0.6302594214505834
2022-02-15,346.82623291015625,24429.90189525961,443074.0590682707,467503.96096353035,36,0.05225603189523643,0.6538508928611247
2022-02-16,346.7385559082031,24429.90189525961,441927.5913814292,466357.49327668885,36,0.052384495258373395,0.6536165298054952
2022-02-17,336.4252014160156,24429.90189525961,403307.9245372764,427737.826432536,36,0.057114195625419535,0.6250340704117064
2022-02-18,332.5882263183594,24429.90189525961,387702.8463773502,412132.74827260984,36,0.05927677913889089,0.6140469604679114
2022-02-22,329.2477111816406,24429.90189525961,373050.3393873545,397480.2412826141,36,0.06146192780910989,0.6040973760120886
2022-02-23,320.81402587890625,24429.90189525961,341473.3684203614,365903.27031562105,36,0.06676601134006496,0.5790228126057818
2022-02-24,331.5947570800781,24429.90189525961,390004.5301252289,414434.43202048854,36,0.05894756807767328,0.611799541376309
2022-02-25,336.73687744140625,24429.90189525961,412403.3007793255,436833.2026745851,36,0.05592501152770304,0.6263374038311287
2022-02-28,337.73992919921875,24429.90189525961,414042.11325609364,438472.01515135326,36,0.05571598882274576,0.6288988485266963
2022-03-01,332.56866455078125,24429.90189525961,392936.7963631623,417366.6982584219,36,0.058533423958356375,0.6143851216737628
2022-03-02,338.1489562988281,24429.90189525961,416753.1862673257,441183.08816258534,36,0.055373613700842206,0.6300616375406509
2022-03-03,333.3185729980469,24429.90189525961,396739.4304324821,421169.3323277417,36,0.05800494010387482,0.6165594290874696
2022-03-04,328.4880676269531,24429.90189525961,369536.04244401684,393965.94433927647,36,0.06201018703845379,0.6016374580946591
2022-03-07,316.373046875,24429.90189525961,330198.8305040655,354628.7323993251,36,0.06888867049765904,0.5666006024367634
2022-03-08,314.902587890625,24429.90189525961,323306.32521466556,347736.2271099252,36,0.07025411789360937,0.5616921008468336
2022-03-09,326.2384338378906,24429.90189525961,377146.1118994847,401576.0137947443,36,0.06083506249391267,0.5975867275667767
2022-03-10,322.6156616210937,24429.90189525961,361898.9011462333,386328.80304149294,36,0.06323603547788219,0.5869654215113944
2022-03-11,315.92510986328125,24429.90189525961,337688.0832998101,362117.98519506975,36,0.06746392859249849,0.5675878615448874
2022-03-14,309.8578491210937,24429.90189525961,310935.5225572043,335365.4244524639,36,0.07284561888019676,0.5478523513069057
2022-03-15,319.5771484375,24429.90189525961,352227.9537400774,376657.855635337,36,0.06485966382953003,0.5784822240772263
2022-03-16,331.4292907714844,24429.90189525961,410514.69922596926,434944.6011212289,36,0.05616784719774104,0.613690076578398
2022-03-17,335.4415588378906,24429.90189525961,427819.98492815107,452249.8868234107,36,0.054018591506687794,0.624393853404554
2022-03-18,342.3074645996094,24429.90189525961,456045.8329708587,480475.73486611835,36,0.05084523550823405,0.6420103063962379
2022-03-21,341.35577392578125,24429.90189525961,449536.0618041204,473965.96369938005,36,0.05154357858226849,0.6394211555965665
2022-03-22,348.0642395019531,24429.90189525961,481069.7734664004,505499.67536166,36,0.04832822469723887,0.6563110140186065
2022-03-23,343.0621032714844,24429.90189525961,457571.42778606905,482001.3296813287,36,0.05068430394457883,0.6437794228699826
2022-03-24,350.687255859375,24429.90189525961,494828.0418925608,519257.9437878204,36,0.04704771912982457,0.6626580190604157
2022-03-25,350.3947448730469,24429.90189525961,493177.17925984313,517607.08115510276,36,0.047197773725856554,0.6619435004978053
2022-03-28,355.81610107421875,24429.90189525961,518548.634846624,542978.5367418836,36,0.044992389647388366,0.674720059734729
2022-03-29,361.939697265625,24429.90189525961,548450.838711558,572880.7406068176,36,0.04264395739570945,0.6885618074970377
2022-03-30,357.9418334960937,24429.90189525961,529603.3538520609,554033.2557473205,36,0.04409464890750425,0.6795423367687876
2022-03-31,353.5052185058594,24429.90189525961,509093.34933276364,533523.2512280232,36,0.045789760500650575,0.6692486922427933
2022-04-01,352.8324584960937,24429.90189525961,499282.6386689089,523712.54056416854,36,0.04664754040249358,0.667790953136497
2022-04-04,360.09674072265625,24429.90189525961,534453.1356309738,558883.0375262335,36,0.043712011735752294,0.6847035683497215
2022-04-05,352.1011657714844,24429.90189525961,500512.93618499825,524942.8380802579,36,0.04653821354073708,0.6659001658668068
2022-04-06,344.4564819335937,24429.90189525961,469559.22761064826,493989.1295059079,36,0.04945433094791905,0.6473419719774332
2022-04-07,345.2756042480469,24429.90189525961,471021.16861001303,495451.07050527266,36,0.049308404703506684,0.6492818739137323
2022-04-08,340.4489440917969,24429.90189525961,450725.90470825974,475155.80660351936,36,0.05141450773776288,0.6371871071419053
2022-04-11,332.3948059082031,24429.90189525961,415356.3674585462,439786.2693538058,36,0.055549487552568125,0.616054388682638
2022-04-12,330.99072265625,24429.90189525961,408820.9155739522,433250.8174692118,36,0.05638743404562803,0.6121877528820064
2022-04-13,337.71875,24429.90189525961,435860.7325871503,460290.6344824099,36,0.05307494888035399,0.6298602566472051
2022-04-14,329.9960632324219,24429.90189525961,406050.3043995675,430480.2062948271,36,0.05675034888486387,0.6096712908935458
2022-04-18,330.2496032714844,24429.90189525961,404758.02285046526,429187.9247457249,36,0.0569212237500234,0.6099715285465966
2022-04-19,337.6309509277344,24429.90189525961,433486.58382978226,457916.4857250419,36,0.053350125310685274,0.6293871104700697
2022-04-20,332.7068176269531,24429.90189525961,413793.03910978296,438222.9410050426,36,0.05574765629391935,0.6164215092915687
2022-04-21,325.8227233886719,24429.90189525961,384622.70256580116,409052.6044610608,36,0.05972313005425487,0.5974307422958614
2022-04-22,317.2907409667969,24429.90189525961,355216.13808301894,379646.03997827857,36,0.06434915506206088,0.5742002166448811
2022-04-25,321.3666076660156,24429.90189525961,370698.0640974957,395127.9659927553,36,0.06182782287727903,0.5856468249207525
2022-04-26,309.2367248535156,24429.90189525961,326445.83687500656,350875.7387702662,36,0.06962550896474191,0.551187680358048
2022-04-27,308.8661193847656,24429.90189525961,317374.60301158146,341804.5049068411,36,0.07147331747987928,0.5475384131640426
2022-04-28,319.8357849121094,24429.90189525961,367217.47327615233,391647.37517141196,36,0.06237728999094503,0.5818624712866547
2022-04-29,305.44354248046875,24429.90189525961,324000.49930714146,348430.4012024011,36,0.07011415137988614,0.5439437270427878
2022-05-02,310.5431823730469,24429.90189525961,334369.72491340834,358799.62680866796,36,0.06808786874320524,0.5559200897580817
2022-05-03,310.8748474121094,24429.90189525961,333996.3880972238,358426.28999248345,36,0.06815878906586882,0.5563751744721822
2022-05-04,321.3861389160156,24429.90189525961,381560.6048882152,405990.5067834748,36,0.06017357915289557,0.5879273833024561
2022-05-05,305.19976806640625,24429.90189525961,333755.1524691726,358185.05436443223,36,0.06820469362857229,0.5469207424930445
2022-05-06,301.543212890625,24429.90189525961,317353.9068573457,341783.80875260534,36,0.07147764542861303,0.5353353091217833
2022-05-09,289.7447509765625,24429.90189525961,280647.37771628523,305077.27961154486,36,0.08007774923903288,0.5026196297946526
2022-05-10,293.2648620605469,24429.90189525961,288628.60453251493,313058.50642777456,36,0.07803621813067012,0.511174311476688
2022-05-11,284.5671081542969,24429.90189525961,263195.3720860411,287625.2739813007,36,0.08493656192691837,0.4868990141589117
2022-05-12,283.8943786621094,24429.90189525961,256449.0590391255,280878.96093438513,36,0.0869766173087153,0.48230208809521813
2022-05-13,294.4154663085937,24429.90189525961,300123.3825608117,324553.2844560713,36,0.0752723915156256,0.517931489928857
2022-05-16,291.0025939941406,24429.90189525961,283504.72786228074,307934.62975754036,36,0.07933470137637677,0.5055992943918682
2022-05-17,298.5400390625,24429.90189525961,313184.6510060606,337614.5529013202,36,0.0723603342489804,0.5291685001801774
2022-05-18,283.88458251953125,24429.90189525961,274623.34242763306,299053.2443228927,36,0.08169081044605636,0.4921697675689122
2022-05-19,282.3633728027344,24429.90189525961,266410.62098376337,290840.522879023,36,0.08399758621470153,0.4859264033423958
2022-05-20,281.48590087890625,24429.90189525961,256641.20754260384,281071.10943786346,36,0.0869171575268583,0.4793750177518482
2022-05-23,286.16632080078125,24429.90189525961,271125.4083484566,295555.31024371623,36,0.08265763140954768,0.49300985307665157
2022-05-24,280.08172607421875,24429.90189525961,252556.5056354499,276986.4075307095,36,0.08819891962587031,0.47530232223138036
2022-05-25,284.0015563964844,24429.90189525961,265557.19466528605,289987.0965605457,36,0.08424478945793007,0.48732990298817147
2022-05-26,291.8704528808594,24429.90189525961,294439.3605278146,318869.2624230742,36,0.07661416377865274,0.5118127994760866
2022-05-27,301.39703369140625,24429.90189525961,333259.77194883866,357689.6738440983,36,0.06829915337703477,0.5409267120267574
2022-05-31,300.59747314453125,24429.90189525961,327907.028815507,352336.93071076664,36,0.06933676196241294,0.5377327996432156
2022-06-01,298.374267578125,24429.90189525961,312618.5884744984,337048.49036975804,36,0.0724818611958738,0.5285287695856054
2022-06-02,306.54541015625,24429.90189525961,346072.8284574782,370502.7303527378,36,0.06593717102165772,0.5528667810690195
2022-06-03,298.5692749023437,24429.90189525961,312982.7369191786,337412.63881443825,36,0.07240363603775658,0.5289307452533478
2022-06-06,299.5638122558594,24429.90189525961,314984.01713639847,339413.9190316581,36,0.07197672377419785,0.5311278029420884
2022-06-07,302.14776611328125,24429.90189525961,322215.7806621617,346645.6825574213,36,0.07047513678816072,0.5377216833498273
